item name中文,model name中文,price,image url,product link,二级类目,三级类目,四级类目,邀请码,model id,final_1688_link,price judge,销售优先级,itemid,最大价格,销售优先级,该款式有sku数,是否有高价品加投资源,是否为重抛货,是否重点招募
幸运之轮 - 为抽奖、游戏、赠品和促销活动定制的轮盘赌,幸运之轮 - 为抽奖、游戏、赠品和促销活动定制的轮盘赌,13,https://cf.shopee.com.br/file/br-11134207-7r98o-m67bbkdabssl1b,http://shopee.com.br/product/572639284/23797286339,派对用品,其他的,,IVCN2026091815729,229399356806,https://detail.1688.com/offer/925203147609.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,23797286339,13,高销售优先级,1,否,是,是
DC 12V LED筒灯 6W 9W 12W 15W 24W LED吸顶嵌入式网格铝合金圆形灯射灯 适用于12伏电源,DC12V 6W，冷白光 6500K,5.4,https://cf.shopee.ph/file/sg-11134201-23010-76da2w1vl8lvd9,http://shopee.ph/product/1053560748/21683244334,灯光,室内固定照明-天花灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN2026091815099,221943975332,https://detail.1688.com/offer/641341712943.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,21683244334,5.4,高销售优先级,1,否,是,是
Belle 高级铰链杯，沙拉杯，酱料杯。现有 30ml 和 60ml 两种规格，每盒 1000 个。,铰链杯 1盎司 1盒,43,https://cf.shopee.ph/file/ph-11134207-7rasg-m5uvkhvn7y1mf4,http://shopee.ph/product/1096741347/28975103902,派对用品,一次性餐具,,IVCN2026091816261,118580774103,相似款：https://detail.1688.com/offer/867649702736.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,28975103902,43,高销售优先级,1,否,是,是
LUCKYLED E27 LED风扇，3种可调颜色，30W，52厘米长，带遥控器。风量大，亮度高。适用于摊位/商贩。,30瓦-3色-52厘米,24.8,https://cf.shopee.co.th/file/th-11134207-7rasb-m91fsykm7eniac,http://shopee.co.th/product/906637186/28535338659,灯光,室内固定照明-天花灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN2026091816227,196047539875,相似款：https://detail.1688.com/offer/808985274650.html?spm=a26352.b28411319.offerlist.11.724c1e62hlA00a,P1,高销售优先级,28535338659,24.8,高销售优先级,1,否,是,是
19x15W LED摇头变焦Mac Aura灯/KTV/俱乐部/活动/DJ音响/音频/演出/表演/直播派对,19x15W LED摇头变焦Mac Aura灯/KTV/俱乐部/活动/DJ音响/音频/演出/表演/直播派对,325.97,https://cf.shopee.co.th/file/0028bcd17a1b43f3ac49542a520b3faa,http://shopee.co.th/product/638100581/16277332394,灯光,装饰圆形灯,灯串/灯带/窗帘灯/装饰灯/舞台,IVCN2026091814659,68901989938,https://detail.1688.com/offer/707065414594.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,16277332394,325.97,高销售优先级,1,否,是,是
太阳能灯泡，200瓦、300瓦、400瓦、500瓦，白光。太阳能电池灯，太阳能灯泡。,AT-300W 白色,28.27,https://cf.shopee.co.th/file/th-11134207-7qukw-leu4fczpwtf1f7,http://shopee.co.th/product/262197181/11822025012,灯光,太阳能灯,太阳能灯泡/灯管,IVCN2026091814529,76686583948,无同款,P2,高销售优先级,11822025012,28.27,高销售优先级,1,否,是,是
厚实宽大的1.7米凉触感面料窗帘，适用于婚礼背景装饰、摄影背景和各种活动（预缝制）,白色，宽1.7米，高3米。,7.79,https://cf.shopee.vn/file/vn-11134207-7ras8-mcinn92yuycc49,http://shopee.vn/product/397882194/29388944583,派对用品,背景幕布和横幅,,IVCN2026091816323,290795720412,https://detail.1688.com/offer/831992628805.html?spm=a26352.b28411319.offerlist.24.e5731e62F4SJ8t&cosite=-&tracelog=p4p&_p_isad=1&clickid=bd54508cca7042c1a146997870f2a904&sessionid=tcK66f6fBtN2YCYRkTTEx3CtEwtk8FDKQZJ1758784636966,P0,高销售优先级,29388944583,7.79,高销售优先级,1,否,是,是
30 个 1.5 升爆米花桶 - 爆米花桶、爆米花机、派对礼品,皇家蓝,11.4,https://cf.shopee.com.br/file/br-11134207-820la-mm274fe1n5dyc0,http://shopee.com.br/product/323293944/18497479096,派对用品,其他的,,IVCN2026091814757,139649142309,相似款：https://detail.1688.com/offer/757593302636.html?spm=a26352.13672862.offerlist.31.639d592fvMwOwc&cosite=-&tracelog=p4p&_p_isad=1&clickid=0d3ee28837a044188eb066406f9b1e96&sessionid=59255a02e7abe2a4070320a546bbc3dd,P1,高销售优先级,18497479096,11.4,高销售优先级,4,否,是,是
两盏强力户外太阳能灯套装，带传感器，功率分别为 2200W、2000W、1800W 和 1600W,2200瓦套装 2盏太阳能灯,80,https://cf.shopee.com.br/file/br-11134207-820le-mmtp7af2kr2a33,http://shopee.com.br/product/1668915722/58254525234,灯光,太阳能灯,太阳能庭院灯,IVCN2026091816843,149791526145,相似款：https://detail.1688.com/offer/963798060802.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i34&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,58254525234,80,高销售优先级,3,否,是,是
Criart Home 出品的 Capri 34cm 陶瓷台灯,米白色,29.9,https://cf.shopee.com.br/file/br-11134207-820lu-mp15c0ravi86e1,http://shopee.com.br/product/1791810425/58261361941,灯光,室内移动照明,台灯/落地灯/夹子灯/学习灯/小夜灯,IVCN2026091816879,239443737166,相似款：https://detail.1688.com/offer/670103804051.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,58261361941,29.9,高销售优先级,3,否,是,是
蝴蝶摄影背景布 2.20x1.50 3D蝴蝶图案，升华印花面料，长方形，新生儿适用,蝴蝶摄影背景布 2.20x1.50 3D蝴蝶图案，升华印花面料，长方形，新生儿适用,18.6,https://cf.shopee.com.br/file/br-11134207-7r98o-m9reba5q2y49b7,http://shopee.com.br/product/336241654/18299798374,派对用品,背景幕布和横幅,,IVCN2026091814733,199607348896,https://detail.1688.com/offer/925374463054.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,18299798374,18.6,高销售优先级,1,否,是,是
GeeParty 8 件套动物造型铝箔气球，适合野生动物主题派对 - 宝宝生日派对,狮子,9.88,https://cf.shopee.com.br/file/sg-11134201-7rbn6-m5e9ec1m7ezbc2,http://shopee.com.br/product/1388464725/27274566383,派对用品,气球,,IVCN2026091816135,185753873219,https://detail.1688.com/offer/739706406639.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,27274566383,9.88,高销售优先级,1,否,是,是
太阳能灯，太阳能花园泛光灯，功率可选100瓦、200瓦、500瓦、800瓦、1000瓦，铝制外壳，两年质保,350瓦 VIP 针脚 35x53厘米,78,https://cf.shopee.vn/file/vn-11134207-7ra0g-m9s2fnulu3r661,http://shopee.vn/product/120077135/3718052336,灯光,太阳能灯,太阳能投光灯,IVCN2026091814251,207903315837,相似款：https://detail.1688.com/offer/777744086632.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,3718052336,78,高销售优先级,3,否,是,是
LED PVC绳灯防水太阳能串灯，适用于花园圣诞装饰、婚礼花环、仙女灯,多色，32米 300颗LED灯珠,15.5,https://cf.shopee.ph/file/sg-11134201-7rd5z-lw4686w93gtx35,http://shopee.ph/product/557630453/29601745901,灯光,太阳能灯,太阳能装饰灯,IVCN2026091816345,236406000942,https://detail.1688.com/offer/724975324742.html,P0,高销售优先级,29601745901,15.5,高销售优先级,1,否,是,是
Qimedo S14 LED乒乓球灯，复古风格灯泡，室内/室外，玻璃球，圣诞灯，花园插地灯，花园装饰，派对灯。,30米 30个灯泡-插头,142,https://cf.shopee.co.th/file/th-11134207-7rasf-m6gtq09z12owf8,http://shopee.co.th/product/1218921017/27076813451,灯光,装饰圆形灯,灯串/灯带/窗帘灯/装饰灯/舞台,IVCN2026091816119,227397076490,相似款：https://detail.1688.com/offer/993301170810.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,27076813451,142,高销售优先级,3,否,是,是
飞利浦 Essential LED 吸顶灯 CL200 10W 17W 20W 24W ( 6500K ),24瓦,7.5,https://cf.shopee.com.my/file/sg-11134201-7rffz-m3lt9fd1dwkna9,http://shopee.com.my/product/107225392/10154180370,灯光,室内固定照明-天花灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN2026091814479,425440932505,https://detail.1688.com/offer/902938271161.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0b51056217817710298463786e0d8f&token=YEt2lNJDeDLZKHGGzQr1PUIygw1kiJN1smQe3QmoGG0H2i%2B7Wknx9if6daCii6RH&tracelog=cps&clickid=2c1b6ca803e7df484da6096c668af704&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B1E2A1C19FCEE6A3099926AD05A569821A63D3CF4DAB860A72727D18B5DF2E8F56348394BC3CC3C62B9992F8828C4BE89244181E07C5E6FE192FF648CAD45FF381F8B66024810870D347E08536FDA48E1617DC5DE9488D41DA134EDA23ABA1A2ED40F1FEDC70965C5B34F37073C9670FE8C404AF6FAD41201DB99DB67CE25A7B229A0514830990A26B%26cbu_cps_trace_flag%3Dwrite,P0,高销售优先级,10154180370,7.5,高销售优先级,2,否,是,是
2.4G射频LED控制器 RF+按压式交流相切调光器 2.4G射频LED控制器 S1-B CH*1.5A S1-B(WT) WiFi & RF交流三端双向可控硅APP单色LED调光开关,S1-B（野生型）,68,https://cf.shopee.co.th/file/sg-11134201-7rdwu-m13ns4txlo1547,http://shopee.co.th/product/863117071/28463469010,灯光,灯具配件,灯带配件/控制器,IVCN2026091816223,139091175548,相似款：https://detail.1688.com/offer/820858102659.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,28463469010,68,高销售优先级,1,否,是,是
可折叠式人行道广告牌，配有防风、防水、防晒支架。角度和高度可调节。广告牌支架。,防风标志,18,https://cf.shopee.co.th/file/th-11134207-7rasl-m6xg3cn9o2zz6c,http://shopee.co.th/product/764328059/28628246627,派对用品,背景幕布和横幅,,IVCN2026091816235,247784651132,https://detail.1688.com/offer/814286348479.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,28628246627,18,高销售优先级,1,否,是,是
【100个装】MASACOS 12英寸 3.2克 高级加厚乳胶气球 复古粉彩派对装,100个 P.Blue MC313,7.8,https://cf.shopee.com.my/file/my-11134207-820lb-mr2fwxct00lica,http://shopee.com.my/product/10867546/17693993180,派对用品,气球,,IVCN2026091814699,167699644741,相似款：https://detail.1688.com/offer/814681830466.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,高销售优先级,17693993180,7.8,高销售优先级,5,否,是,是
10-20个铝制托盘，带塑料盖，中号或大号-1/大号-2，派对食品托盘,中号托盘 12.5x8x2，20 个托盘（带盖）,13.88,https://cf.shopee.ph/file/b66780bd645ef90c9c3f95ab29f5f482,http://shopee.ph/product/330702462/5660585638,派对用品,一次性餐具,,IVCN2026091814299,48772584953,https://detail.1688.com/offer/827721177885.html?kj_agent_plugin=aliprice&fromkv=xytTrace:216754d517369073035513066e0e84&token=QRoWbPtvtMIQPmwBINFt9P50vDhSaHMWzmXpInlEKeB4sfAQJjOHUMOw0rUBlMGL,P0,高销售优先级,5660585638,13.88,高销售优先级,3,否,是,是
EVE（清仓特卖）LED T8 ECO 灯管，可选功率：8、9、18、22 和 30 瓦 [双电源输入],18瓦，25个装白色灯泡。,68.75,https://cf.shopee.co.th/file/th-11134207-81ztn-mklwl1os3u9t04,http://shopee.co.th/product/43533927/29959491590,灯光,灯泡/灯管,灯泡/灯管,IVCN2026091816377,187764478532,https://detail.1688.com/offer/616727419430.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,29959491590,68.75,高销售优先级,2,否,是,是
户外防水太阳能应急灯泡，带面板，可悬挂，适用于夜间照明，1个/2个装,2个800瓦/45000毫安时电池,18.46,https://cf.shopee.ph/file/ph-11134207-81ztp-mmb9m4kfwcuc33,http://shopee.ph/product/648265997/25936162235,灯光,太阳能灯,太阳能灯泡/灯管,IVCN2026091815999,287483915725,https://detail.1688.com/offer/949346153120.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i111&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,25936162235,18.46,高销售优先级,1,否,是,是
Otama Bedding 4 件套复古棉质被套和枕套套装，饰有小碎花图案，可作房间装饰，包含床笠和床垫套。,D4M - 米棕色，可定制尺寸,36.84,https://cf.shopee.vn/file/vn-11134207-820l4-mgvsa4x9srns94,http://shopee.vn/product/472596491/18892842965,寝具,床单、枕套和抱枕套,,IVCN2026091814795,226071989712,https://detail.1688.com/offer/841870705698.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2107d64617376270041923145e149a&token=Snj4cyKnyeX9SH6%2B9yiKD85Z2rsQ4D9YNKQG7eilqSBc3WJdqsMBFbXSgiz24Gxw,P0,高销售优先级,18892842965,36.84,高销售优先级,3,否,是,是
最新款！！RANDY Sport X 太阳能聚光灯。亮度高，性价比高，符合国际标准，无需布线。,Sport X 1500W,238,https://cf.shopee.co.th/file/th-11134207-7ra0m-mbd9wrocog35a5,http://shopee.co.th/product/372874010/6479103347,灯光,太阳能灯,太阳能投光灯,IVCN2026091814337,295484723448,"相似款：
https://detail.1688.com/offer/645266984417.html?spm=a26352.b28411319/2508.0.0",P1,高销售优先级,6479103347,238,高销售优先级,1,否,是,是
8057 可调节落地灯，大理石底座，适用于客厅、阅读室、餐厅、沙发、卧室和家居装饰,白色的,343.65,https://cf.shopee.com.br/file/br-11134207-7r98o-m4y1x9wp8evk6b,http://shopee.com.br/product/626871159/23592919185,灯光,室内移动照明,台灯/落地灯/夹子灯/学习灯/小夜灯,IVCN2026091815667,129644555307,"相似款：
https://detail.1688.com/offer/654230320800.html?spm=a26352.b28411319/2508.0.0",P1,高销售优先级,23592919185,343.65,高销售优先级,2,否,是,是
SL 照明 | SL-6-662 嵌入式筒灯，2 槽，方形，E27 灯座，镜面反射器。,黑色的,30,https://cf.shopee.co.th/file/th-11134207-7rasc-ma9eabs2hse70c,http://shopee.co.th/product/868238879/42200833035,灯光,室内固定照明-其他,筒灯/射灯/镶嵌灯/轨道灯/壁灯/镜前灯/橱窗灯,IVCN2026091816503,159183628939,相似款：https://detail.1688.com/offer/684642740238.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,高销售优先级,42200833035,30,高销售优先级,1,否,是,是
CECILA 人体工学枕 - 新一代成人医用枕，可减轻颈部和肩部疼痛，促进安稳睡眠，改善颈椎健康。,CECILA 人体工学枕 - 新一代成人医用枕，可减轻颈部和肩部疼痛，促进安稳睡眠，改善颈椎健康。,21.73,https://cf.shopee.vn/file/vn-11134207-81ztc-mri3zoy2598k11,http://shopee.vn/product/294644217/26606927298,寝具,枕头,,IVCN2026091816075,207697010536,https://detail.1688.com/offer/719589570989.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=ca319efbc94401951e1381a619df0129,P0,高销售优先级,26606927298,21.73,高销售优先级,1,否,是,是
适用于睫毛嫁接、眉毛和唇部纹绣的40-50W LED灯。亮度高于其他所有型号，可360度旋转，色温2700-6000K。,LED灯 50瓦（5厘米宽），白色,115,https://cf.shopee.co.th/file/th-11134207-81ztq-mkbw790v4hdxa4,http://shopee.co.th/product/7023026/22411665145,灯光,功能灯,功能灯,IVCN2026091815277,213958423370,https://detail.1688.com/offer/737436813753.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21360a2e17652651424135312e0cf8&token=n45eCZrHZ9WBamKjCMVfdPrFrTAyKh6jL8Q3P2BckPwHZH4CiU8ylxkB9p2dArk2,P0,高销售优先级,22411665145,115,高销售优先级,2,否,是,是
DPS 羽翼旗帜 | 旗帜 | 高度 8.5 英尺 | 仅含旗杆和 X 型底座（不含布料）,带 X 型底座的杆式支架,41,https://cf.shopee.ph/file/ph-11134207-820lh-mop74clcbmrx29,http://shopee.ph/product/504244012/18375247948,派对用品,背景幕布和横幅,,IVCN2026091814741,203986519905,https://detail.1688.com/offer/559906167104.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,18375247948,41,高销售优先级,1,否,是,是
皮克斯大号LED台灯，防近视，护眼，3种智能变色模式（白光/黄光/中性光）1501,乳白色，3种颜色，亮度可调，12瓦,28,https://cf.shopee.vn/file/1d6c2e67248d321255416c5787f8b063,http://shopee.vn/product/29647358/3148451049,灯光,室内移动照明,台灯/落地灯/夹子灯/学习灯/小夜灯,IVCN2026091814229,89847453054,相似款：https://detail.1688.com/offer/887911773209.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=d71cb7dbeab44aca99ab4f8eef94108e&sessionid=45ad4b0ccb54a81250e1a473179c3d09,P1,高销售优先级,3148451049,28,高销售优先级,1,否,是,是
EVE（清仓特卖）LED T8 ECO 灯管，可选功率：8、9、18、22 和 30 瓦 [双电源输入],22瓦，25个装白色灯泡。,179.92,https://cf.shopee.co.th/file/th-11134207-81ztn-mklwl1os3u9t04,http://shopee.co.th/product/43533927/29959491590,灯光,灯泡/灯管,灯泡/灯管,IVCN2026091816377,187764478534,相似款：https://detail.1688.com/offer/675553535727.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,29959491590,179.92,高销售优先级,2,否,是,是
2.10米理发店M4型完整风旗,2.10米理发店M4型完整风旗,8,https://cf.shopee.com.br/file/br-11134207-81zu3-mko8m1su9c7616,http://shopee.com.br/product/1191223423/23493473540,派对用品,背景幕布和横幅,,IVCN2026091815631,139830670581,,P2,高销售优先级,23493473540,8,高销售优先级,1,否,是,是
[SIRIM]𝐆𝐋𝐎𝐁𝐀𝐋 𝐏𝐑𝐎 T5 LED灯管荧光灯具弯灯 LED T5吸顶灯 石膏密封 Mentol,优质 A+⭐SIRIM，4 英尺 3 色 🟠🟡 ⚪️,11.61,https://cf.shopee.com.my/file/my-11134207-820l9-monj2e9t6j9r1a,http://shopee.com.my/product/47940013/7710222625,灯光,灯泡/灯管,灯泡/灯管,IVCN2026091814383,127737016231,https://detail.1688.com/offer/675403507263.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,7710222625,11.61,高销售优先级,1,否,是,是
✅SG Ready Stocks✅ JOMO Wireless Motion Sensor Ceiling Light LED 5000mAh Rechargeable Magnetic Remote 感应吸顶灯,5000mAh 19cm,27,https://cf.shopee.sg/file/sg-11134207-81zvw-mmzuxk2gbi0we5,http://shopee.sg/product/1081155516/47307633664,灯光,室内固定照明-天花灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN2026091816629,390775120936,相似款：https://detail.1688.com/offer/1065198527686.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.sg&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,47307633664,27,高销售优先级,1,否,是,是
圆形木质LED吸顶灯，表面安装，黄白光，现代弗雷霍木饰面，客厅/卧室,3000K 暖白光,66.98,https://cf.shopee.com.br/file/sg-11134201-7rd5n-lu9b72yh2bzm1f,http://shopee.com.br/product/330028639/22492973112,灯光,室内固定照明-天花灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN2026091815287,189594638540,https://detail.1688.com/offer/829359426024.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bb405a417652657980675415e0f3e&token=SAXCMV6rVmMyMe3AFmkEUKY6LKmyMfXEgE5yqU9pKire%2BU436%2B4H9RFd83DYRHOC,P0,高销售优先级,22492973112,66.98,高销售优先级,1,否,是,是
LUMI 💡10000W 太阳能壁灯，100 米照明距离，磁性底座，便携，防雨防尘，持久 IP68 防水等级，非常适合家庭花园使用。,暖光灯 3 件装,85.03,https://cf.shopee.co.th/file/th-11134207-81zth-mo0mvatojll022,http://shopee.co.th/product/1261629750/57407673327,灯光,太阳能灯,太阳能壁灯,IVCN2026091816743,350896210836,https://detail.1688.com/offer/1000502785286.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,57407673327,85.03,高销售优先级,7,否,是,是
OOKAS 买一送一 LED 泛光灯户外防水射灯街道庭院花园强光灯,买一送一=2台-800瓦,30.8,https://cf.shopee.ph/file/ph-11134207-820lg-mpw65l623bpp9a,http://shopee.ph/product/455765825/15461217508,灯光,户外景观与庭院照明,庭院立灯/景观灯/地面安装灯/建筑投影灯/建筑安装灯,IVCN2026091814629,237382104877,相似款：https://detail.1688.com/offer/628573371021.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2146938717732863352434452e0ec2&token=OK1dHDs8ZVB1HIG274AOWrTWJoKCl%2F5wlDS6MbE1iHUQrAA56bqoswsppnP9ia4p,P1,高销售优先级,15461217508,30.8,高销售优先级,1,否,是,是
‼️卡皮兹灯笼/圣诞灯笼 一品红 PURE LED（16 英寸）自动电压 110V/220V,畅销书1,15,https://cf.shopee.ph/file/ph-11134207-7r98w-ln9rgs3zy5y2f5,http://shopee.ph/product/113144305/23182822619,灯光,装饰圆形灯,灯串/灯带/窗帘灯/装饰灯/舞台,IVCN2026091815519,177903706282,相似款：https://detail.1688.com/offer/566681360639.html?spm=a26352.b28411319/2508.0.0,P1,高销售优先级,23182822619,15,高销售优先级,2,否,是,是
thebeddingscompany Hotel Royal 床垫保护套,女王,52,https://cf.shopee.com.my/file/my-11134207-7r98y-lqj159m8iclab2,http://shopee.com.my/product/425141564/24955305689,寝具,床垫保护套和床垫垫层,,IVCN2026091815901,225939810036,相似款：https://detail.1688.com/offer/644294184550.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,24955305689,52,高销售优先级,1,否,是,是
圣诞贝伦套装（大号）,白色的,46.99,https://cf.shopee.ph/file/552ab8dc94791896fea70fdb6da08621,http://shopee.ph/product/159382369/5958009520,灯光,灯具,灯具,IVCN2026091814313,84360793279,https://detail.1688.com/offer/741709331924.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,5958009520,46.99,高销售优先级,1,否,是,是
RL-900 便携式 LED 相机灯，带 2 米三脚架 - 非常适合直播、摄影和影棚使用！,RL-900+Tripe 2.1M,40.7,https://cf.shopee.com.br/file/cn-11134207-820l4-mgglpuy9bw2401,http://shopee.com.br/product/1604777073/45450562253,灯光,功能灯,功能灯,IVCN2026091816611,400047842847,相似款：https://detail.1688.com/offer/922377471554.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,45450562253,40.7,高销售优先级,1,否,是,是
【专业款】Medoga 防坠落蚊帐 - 方形框架蚊帐 | 蚊帐 | 床护栏 | 防坠落床罩 | 无需钻孔,1.6米*2米 - 浅灰色,85,https://cf.shopee.vn/file/vn-11134207-7ras8-m5u1y7lwu72vb5,http://shopee.vn/product/1463598817/24591040980,寝具,蚊帐,,IVCN2026091815869,99747098333,https://detail.1688.com/offer/667017783019.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,24591040980,85,高销售优先级,4,否,是,是
LED霓虹闪光眼镜套装，适用于派对、俱乐部、婚礼、锐舞派对,10个单位,16.5,https://cf.shopee.com.br/file/sg-11134201-8262i-mlhw98wawzycfc,http://shopee.com.br/product/739406736/58256416151,派对用品,其他的,,IVCN2026091816857,189619138366,https://detail.1688.com/offer/794400379364.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b51056217799513696006693e0eba&token=jxOQDHRWZ2C09FjtM%2Fx9g%2FPFpHRUzc73hCBqPadzdyc31moKHPlmVfS6Z1IT4pZw,P0,高销售优先级,58256416151,16.5,高销售优先级,1,否,是,是
Lamptan LED筒灯，颜色可选，7W 220V，3合1灯具（圆形/方形），可更换灯泡。,第七轮,3.8,https://cf.shopee.co.th/file/th-11134207-7rasi-m85oao4bx1c9a0,http://shopee.co.th/product/52591873/27331939990,灯光,室内固定照明-其他,筒灯/射灯/镶嵌灯/轨道灯/壁灯/镜前灯/橱窗灯,IVCN2026091816141,243072587139,相似款：https://detail.1688.com/offer/817139942433.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,27331939990,3.8,高销售优先级,,否,是,是
LED贴片式荧光棒，可充电，无线，磁吸式安装，触摸屏，3种颜色，带遥控器,4件,31.2,https://cf.shopee.com.br/file/cn-11134207-820l4-mkj1j1rz5hqa62,http://shopee.com.br/product/1259153662/28990111198,灯光,室内移动照明,感应灯/磁吸灯/粘​​贴灯/橱柜灯/衣柜灯/走廊灯,IVCN2026091816267,271247316795,相似款：https://detail.1688.com/offer/793048836064.html?spm=a26352.b28411319/2508.0.0,P1,高销售优先级,28990111198,31.2,高销售优先级,,否,是,是
